Transaction_ID,Customer_ID,Card_Category,Quarter,Expense_Type,Use_Method,Transaction_Amount,Interest_Earned,Annual_Fee
2896,619,Blue,Q2,Entertainment,Chip,196.18,2.94,50
2897,763,Blue,Q3,Fuel,Chip,185.49,2.78,50
2898,936,Blue,Q4,Grocery,Swipe,635.85,9.54,50
2899,221,Silver,Q3,Fuel,Online,158.82,2.38,75
2900,379,Blue,Q4,Fuel,Swipe,362.68,5.44,50
2901,222,Blue,Q1,Bills,Swipe,134.37,2.02,50
2902,258,Silver,Q2,Entertainment,Chip,342.48,5.14,75
2903,713,Blue,Q4,Grocery,Chip,132.67,1.99,50
2904,367,Gold,Q4,Entertainment,Swipe,77.07,1.16,120
2905,770,Gold,Q2,Fuel,Swipe,22.27,0.33,120
2906,349,Blue,Q2,Travel,Chip,206.41,3.1,50
2907,225,Gold,Q2,Fuel,Swipe,240.58,3.61,120
2908,714,Silver,Q2,Entertainment,Swipe,225.78,3.39,75
2909,738,Gold,Q2,Grocery,Chip,269.88,4.05,120
2910,236,Silver,Q3,Travel,Swipe,206.57,3.1,75
2911,183,Blue,Q1,Grocery,Swipe,222.44,3.34,50
2912,712,Gold,Q1,Bills,Swipe,182.69,2.74,120
2913,869,Blue,Q4,Fuel,Swipe,105.62,1.58,50
2914,758,Blue,Q2,Fuel,Swipe,201.97,3.03,50
2915,444,Blue,Q3,Bills,Swipe,491.71,7.38,50
2916,865,Blue,Q3,Entertainment,Chip,250.65,3.76,50
2917,623,Blue,Q4,Fuel,Chip,588.75,8.83,50
2918,6,Silver,Q2,Entertainment,Swipe,361.81,5.43,75
2919,236,Gold,Q1,Grocery,Swipe,247.16,3.71,120
2920,127,Blue,Q2,Travel,Chip,151.07,2.27,50
2921,104,Platinum,Q3,Travel,Swipe,76.73,1.15,200
2922,749,Gold,Q2,Travel,Swipe,214.39,3.22,120
2923,915,Blue,Q1,Food,Chip,783.16,11.75,50
2924,480,Blue,Q1,Bills,Swipe,569.04,8.54,50
2925,155,Gold,Q4,Travel,Swipe,74.94,1.12,120
2926,257,Silver,Q3,Fuel,Online,124.96,1.87,75
2927,235,Silver,Q2,Bills,Swipe,290.73,4.36,75
2928,500,Silver,Q2,Grocery,Swipe,789.48,11.84,75
2929,289,Blue,Q4,Grocery,Swipe,24.43,0.37,50
2930,510,Blue,Q4,Grocery,Swipe,304.57,4.57,50
2931,552,Blue,Q4,Grocery,Chip,461.87,6.93,50
2932,800,Blue,Q3,Food,Chip,280.45,4.21,50
2933,709,Silver,Q2,Entertainment,Swipe,746.08,11.19,75
2934,785,Gold,Q4,Entertainment,Swipe,153.41,2.3,120
2935,894,Blue,Q3,Travel,Online,214.56,3.22,50
2936,776,Platinum,Q2,Food,Swipe,254.37,3.82,200
2937,569,Blue,Q1,Entertainment,Swipe,230.19,3.45,50
2938,298,Silver,Q4,Grocery,Swipe,943.48,14.15,75
2939,610,Silver,Q3,Entertainment,Swipe,285.17,4.28,75
2940,137,Platinum,Q2,Bills,Swipe,659.82,9.9,200
2941,376,Silver,Q2,Travel,Swipe,206.42,3.1,75
2942,87,Blue,Q4,Entertainment,Chip,84.71,1.27,50
2943,419,Platinum,Q4,Bills,Chip,426.43,6.4,200
2944,754,Silver,Q2,Fuel,Swipe,88.65,1.33,75
2945,199,Blue,Q3,Bills,Swipe,177.47,2.66,50
2946,463,Silver,Q1,Bills,Swipe,329.79,4.95,75
2947,437,Gold,Q2,Grocery,Swipe,291.02,4.37,120
2948,310,Blue,Q3,Grocery,Swipe,220.85,3.31,50
2949,596,Blue,Q4,Travel,Swipe,69.07,1.04,50
2950,754,Gold,Q2,Grocery,Swipe,110.11,1.65,120
2951,281,Silver,Q4,Bills,Swipe,378.14,5.67,75
2952,323,Blue,Q1,Food,Online,76.7,1.15,50
2953,764,Blue,Q4,Grocery,Swipe,515.85,7.74,50
2954,702,Blue,Q1,Grocery,Swipe,639.25,9.59,50
2955,951,Silver,Q4,Bills,Swipe,189.06,2.84,75
2956,942,Gold,Q4,Fuel,Swipe,131.96,1.98,120
2957,152,Blue,Q1,Fuel,Chip,709.58,10.64,50
2958,994,Blue,Q4,Entertainment,Swipe,352.24,5.28,50
2959,302,Blue,Q3,Travel,Chip,465.63,6.98,50
2960,278,Silver,Q4,Fuel,Swipe,596.17,8.94,75
2961,651,Blue,Q2,Grocery,Chip,221.05,3.32,50
2962,688,Blue,Q4,Food,Swipe,285.16,4.28,50
2963,8,Blue,Q3,Entertainment,Swipe,250.81,3.76,50
2964,807,Silver,Q2,Travel,Swipe,209.43,3.14,75
2965,235,Blue,Q3,Food,Swipe,580.5,8.71,50
2966,675,Blue,Q2,Food,Swipe,149.92,2.25,50
2967,561,Gold,Q4,Grocery,Swipe,204.0,3.06,120
2968,302,Blue,Q3,Bills,Chip,411.65,6.17,50
2969,38,Blue,Q4,Bills,Swipe,330.93,4.96,50
2970,136,Gold,Q2,Bills,Swipe,729.33,10.94,120
2971,822,Blue,Q3,Fuel,Swipe,499.82,7.5,50
2972,421,Blue,Q1,Bills,Chip,153.58,2.3,50
2973,219,Blue,Q3,Travel,Swipe,208.58,3.13,50
2974,348,Silver,Q4,Grocery,Swipe,664.53,9.97,75
2975,808,Blue,Q1,Fuel,Swipe,439.34,6.59,50
2976,546,Gold,Q1,Travel,Chip,171.27,2.57,120
2977,864,Blue,Q2,Bills,Chip,144.63,2.17,50
2978,79,Blue,Q1,Travel,Swipe,85.53,1.28,50
2979,748,Silver,Q1,Food,Swipe,446.76,6.7,75
2980,895,Platinum,Q2,Grocery,Swipe,664.7,9.97,200
2981,273,Blue,Q3,Grocery,Swipe,517.87,7.77,50
2982,161,Gold,Q4,Travel,Swipe,532.61,7.99,120
2983,687,Blue,Q3,Entertainment,Swipe,167.58,2.51,50
2984,878,Blue,Q1,Grocery,Swipe,73.68,1.11,50
2985,308,Blue,Q4,Food,Swipe,348.26,5.22,50
2986,374,Silver,Q3,Grocery,Swipe,109.01,1.64,75
2987,976,Blue,Q4,Entertainment,Swipe,171.93,2.58,50
2988,733,Blue,Q1,Grocery,Swipe,327.58,4.91,50
2989,9,Blue,Q3,Grocery,Swipe,274.7,4.12,50
2990,801,Blue,Q4,Entertainment,Chip,606.94,9.1,50
2991,444,Gold,Q4,Grocery,Chip,249.86,3.75,120
2992,113,Platinum,Q3,Travel,Swipe,432.91,6.49,200
2993,989,Silver,Q3,Fuel,Swipe,536.8,8.05,75
2994,205,Blue,Q1,Travel,Swipe,373.63,5.6,50
2995,405,Blue,Q2,Grocery,Swipe,268.18,4.02,50
2996,698,Silver,Q4,Bills,Chip,189.89,2.85,75
2997,853,Platinum,Q3,Bills,Swipe,230.25,3.45,200
2998,197,Blue,Q3,Fuel,Chip,255.65,3.83,50
2999,778,Gold,Q3,Grocery,Swipe,389.5,5.84,120
3000,774,Platinum,Q4,Food,Chip,151.69,2.28,200
3001,760,Gold,Q1,Grocery,Chip,163.88,2.46,120
3002,115,Blue,Q2,Bills,Chip,661.72,9.93,50
3003,121,Blue,Q4,Entertainment,Swipe,291.26,4.37,50
3004,653,Blue,Q1,Fuel,Chip,97.4,1.46,50
3005,65,Blue,Q4,Entertainment,Swipe,215.71,3.24,50
3006,276,Blue,Q4,Food,Chip,178.65,2.68,50
3007,825,Blue,Q3,Grocery,Chip,183.93,2.76,50
3008,239,Silver,Q1,Food,Swipe,242.63,3.64,75
3009,302,Blue,Q3,Entertainment,Online,265.25,3.98,50
3010,392,Blue,Q3,Grocery,Chip,206.68,3.1,50
3011,522,Silver,Q1,Travel,Chip,278.97,4.18,75
3012,969,Silver,Q3,Travel,Swipe,533.36,8.0,75
3013,369,Silver,Q3,Food,Online,551.75,8.28,75
3014,233,Blue,Q2,Travel,Chip,305.73,4.59,50
3015,195,Silver,Q1,Travel,Swipe,204.36,3.07,75
3016,907,Blue,Q1,Bills,Chip,204.81,3.07,50
3017,12,Blue,Q3,Travel,Swipe,1043.25,15.65,50
3018,906,Silver,Q3,Bills,Swipe,180.31,2.7,75
3019,921,Blue,Q1,Fuel,Swipe,408.29,6.12,50
3020,689,Blue,Q1,Bills,Swipe,182.76,2.74,50
3021,177,Blue,Q4,Bills,Chip,566.55,8.5,50
3022,217,Blue,Q1,Entertainment,Swipe,401.24,6.02,50
3023,11,Blue,Q4,Bills,Swipe,65.84,0.99,50
3024,446,Gold,Q3,Bills,Swipe,124.94,1.87,120
3025,630,Blue,Q2,Entertainment,Swipe,511.96,7.68,50
3026,164,Platinum,Q2,Bills,Swipe,330.76,4.96,200
3027,551,Blue,Q4,Travel,Swipe,1223.62,18.35,50
3028,53,Blue,Q3,Bills,Swipe,70.83,1.06,50
3029,218,Blue,Q3,Fuel,Chip,136.85,2.05,50
3030,718,Blue,Q3,Bills,Chip,366.02,5.49,50
3031,999,Silver,Q1,Bills,Swipe,23.78,0.36,75
3032,824,Blue,Q3,Fuel,Swipe,69.23,1.04,50
3033,360,Blue,Q1,Entertainment,Swipe,331.44,4.97,50
3034,385,Silver,Q4,Travel,Swipe,352.56,5.29,75
3035,56,Blue,Q2,Bills,Chip,273.65,4.1,50
3036,118,Gold,Q4,Travel,Swipe,405.71,6.09,120
3037,900,Silver,Q3,Food,Swipe,174.96,2.62,75
3038,253,Blue,Q3,Travel,Swipe,222.89,3.34,50
3039,798,Blue,Q4,Entertainment,Online,50.17,0.75,50
3040,780,Blue,Q1,Entertainment,Swipe,220.39,3.31,50
3041,803,Gold,Q1,Bills,Swipe,377.2,5.66,120
3042,845,Blue,Q1,Fuel,Swipe,99.92,1.5,50
3043,180,Blue,Q2,Entertainment,Swipe,198.88,2.98,50
3044,415,Blue,Q2,Fuel,Chip,87.51,1.31,50
3045,870,Blue,Q3,Food,Swipe,366.99,5.5,50
3046,235,Blue,Q4,Fuel,Chip,73.13,1.1,50
3047,855,Gold,Q4,Grocery,Swipe,521.41,7.82,120
3048,708,Blue,Q3,Fuel,Swipe,81.92,1.23,50
3049,820,Gold,Q1,Entertainment,Swipe,162.45,2.44,120
3050,80,Gold,Q2,Fuel,Chip,96.58,1.45,120
3051,647,Blue,Q4,Fuel,Swipe,829.86,12.45,50
3052,22,Blue,Q3,Grocery,Swipe,152.5,2.29,50
3053,477,Blue,Q1,Grocery,Swipe,716.51,10.75,50
3054,843,Silver,Q1,Bills,Chip,223.87,3.36,75
3055,440,Blue,Q2,Entertainment,Chip,986.39,14.8,50
3056,737,Platinum,Q2,Bills,Chip,72.34,1.09,200
3057,570,Silver,Q3,Grocery,Swipe,198.06,2.97,75
3058,93,Blue,Q3,Fuel,Swipe,620.98,9.31,50
3059,192,Silver,Q1,Grocery,Swipe,138.38,2.08,75
3060,103,Blue,Q1,Food,Swipe,235.62,3.53,50
3061,396,Gold,Q4,Fuel,Chip,115.63,1.73,120
3062,7,Blue,Q1,Bills,Chip,904.43,13.57,50
3063,640,Blue,Q3,Fuel,Chip,409.33,6.14,50
3064,567,Blue,Q2,Food,Swipe,81.46,1.22,50
3065,231,Gold,Q3,Grocery,Chip,242.77,3.64,120
3066,874,Blue,Q4,Entertainment,Chip,215.03,3.23,50
3067,574,Platinum,Q4,Travel,Swipe,142.31,2.13,200
3068,240,Blue,Q2,Entertainment,Swipe,92.55,1.39,50
3069,90,Blue,Q3,Entertainment,Swipe,75.11,1.13,50
3070,232,Blue,Q4,Grocery,Swipe,388.82,5.83,50
3071,457,Blue,Q3,Entertainment,Chip,246.85,3.7,50
3072,233,Blue,Q4,Food,Swipe,93.09,1.4,50
3073,354,Blue,Q2,Grocery,Swipe,98.8,1.48,50
3074,333,Silver,Q4,Entertainment,Swipe,1498.54,22.48,75
3075,439,Blue,Q3,Travel,Swipe,349.25,5.24,50
3076,375,Blue,Q3,Bills,Swipe,564.73,8.47,50
3077,292,Blue,Q4,Grocery,Online,268.71,4.03,50
3078,345,Silver,Q1,Grocery,Swipe,403.19,6.05,75
3079,664,Blue,Q2,Fuel,Chip,806.07,12.09,50
3080,428,Blue,Q2,Entertainment,Chip,81.21,1.22,50
3081,657,Blue,Q4,Bills,Swipe,810.67,12.16,50
3082,130,Silver,Q4,Travel,Chip,121.57,1.82,75
3083,141,Gold,Q1,Food,Swipe,108.51,1.63,120
3084,415,Blue,Q2,Grocery,Swipe,114.7,1.72,50
3085,93,Blue,Q1,Food,Chip,260.35,3.91,50
3086,626,Gold,Q2,Food,Swipe,203.03,3.05,120
3087,284,Platinum,Q4,Food,Swipe,51.07,0.77,200
3088,956,Silver,Q2,Fuel,Chip,202.88,3.04,75
3089,923,Platinum,Q2,Food,Swipe,115.69,1.74,200
3090,655,Silver,Q2,Entertainment,Swipe,348.84,5.23,75
3091,223,Silver,Q1,Entertainment,Chip,346.22,5.19,75
3092,744,Blue,Q1,Bills,Chip,156.05,2.34,50
3093,463,Blue,Q2,Bills,Swipe,125.97,1.89,50
3094,545,Blue,Q3,Travel,Swipe,376.85,5.65,50
3095,276,Gold,Q1,Food,Swipe,148.89,2.23,120
3096,682,Gold,Q4,Food,Swipe,264.47,3.97,120
3097,140,Silver,Q4,Fuel,Swipe,424.31,6.36,75
3098,357,Blue,Q2,Food,Chip,170.28,2.55,50
3099,713,Blue,Q4,Food,Swipe,124.5,1.87,50
3100,23,Blue,Q1,Food,Swipe,166.95,2.5,50
3101,968,Blue,Q3,Grocery,Chip,397.8,5.97,50
3102,736,Silver,Q3,Grocery,Swipe,236.1,3.54,75
3103,880,Gold,Q3,Fuel,Swipe,342.3,5.13,120
3104,270,Blue,Q4,Fuel,Swipe,127.36,1.91,50
3105,859,Blue,Q2,Entertainment,Chip,639.23,9.59,50
3106,665,Silver,Q4,Fuel,Chip,178.82,2.68,75
3107,333,Blue,Q2,Travel,Chip,452.49,6.79,50
3108,85,Gold,Q3,Entertainment,Swipe,236.96,3.55,120
3109,621,Blue,Q1,Food,Chip,782.82,11.74,50
3110,31,Blue,Q4,Fuel,Swipe,101.79,1.53,50
3111,741,Blue,Q1,Travel,Swipe,283.5,4.25,50
3112,240,Blue,Q3,Fuel,Swipe,642.16,9.63,50
3113,890,Blue,Q2,Fuel,Swipe,127.88,1.92,50
3114,363,Blue,Q1,Entertainment,Swipe,528.72,7.93,50
3115,822,Blue,Q4,Entertainment,Swipe,60.65,0.91,50
3116,389,Blue,Q1,Bills,Swipe,256.98,3.85,50
3117,653,Blue,Q1,Entertainment,Swipe,270.97,4.06,50
3118,668,Blue,Q4,Entertainment,Chip,87.33,1.31,50
3119,299,Blue,Q2,Grocery,Chip,241.9,3.63,50
3120,857,Silver,Q4,Fuel,Swipe,489.1,7.34,75
3121,371,Gold,Q3,Entertainment,Swipe,199.9,3.0,120
3122,99,Blue,Q2,Fuel,Swipe,247.47,3.71,50
3123,47,Blue,Q1,Fuel,Swipe,353.22,5.3,50
3124,999,Blue,Q4,Grocery,Chip,433.51,6.5,50
3125,839,Blue,Q3,Fuel,Swipe,523.93,7.86,50
3126,422,Silver,Q4,Travel,Swipe,19.91,0.3,75
3127,480,Gold,Q2,Entertainment,Swipe,456.61,6.85,120
3128,579,Silver,Q3,Fuel,Chip,27.53,0.41,75
3129,62,Blue,Q1,Bills,Swipe,510.27,7.65,50
3130,109,Blue,Q2,Bills,Chip,201.7,3.03,50
3131,679,Gold,Q3,Grocery,Swipe,249.05,3.74,120
3132,549,Blue,Q2,Travel,Chip,483.37,7.25,50
3133,119,Blue,Q1,Entertainment,Chip,613.54,9.2,50
3134,598,Platinum,Q3,Grocery,Swipe,841.76,12.63,200
3135,382,Silver,Q4,Bills,Chip,101.65,1.52,75
3136,392,Silver,Q4,Travel,Chip,330.06,4.95,75
3137,977,Blue,Q1,Entertainment,Chip,566.62,8.5,50
3138,52,Blue,Q3,Fuel,Chip,138.31,2.07,50
3139,603,Blue,Q1,Entertainment,Swipe,85.3,1.28,50
3140,289,Silver,Q1,Food,Swipe,240.39,3.61,75
3141,337,Blue,Q2,Entertainment,Online,183.3,2.75,50
3142,810,Gold,Q4,Fuel,Swipe,188.2,2.82,120
3143,204,Gold,Q1,Food,Online,513.86,7.71,120
3144,880,Blue,Q2,Travel,Swipe,261.38,3.92,50
3145,238,Blue,Q1,Grocery,Swipe,389.29,5.84,50
3146,382,Blue,Q1,Travel,Chip,452.95,6.79,50
3147,667,Silver,Q1,Entertainment,Chip,361.36,5.42,75
3148,752,Silver,Q4,Grocery,Swipe,232.93,3.49,75
3149,136,Silver,Q3,Entertainment,Swipe,427.77,6.42,75
3150,407,Blue,Q4,Bills,Chip,197.78,2.97,50
3151,508,Blue,Q2,Bills,Online,123.86,1.86,50
3152,362,Silver,Q3,Fuel,Swipe,954.28,14.31,75
3153,381,Blue,Q2,Travel,Swipe,363.66,5.45,50
3154,881,Silver,Q1,Bills,Swipe,400.12,6.0,75
3155,576,Silver,Q3,Food,Chip,233.28,3.5,75
3156,635,Blue,Q2,Food,Swipe,667.65,10.01,50
3157,254,Blue,Q1,Entertainment,Swipe,385.2,5.78,50
3158,477,Blue,Q2,Grocery,Swipe,215.75,3.24,50
3159,114,Blue,Q2,Food,Swipe,369.35,5.54,50
3160,20,Silver,Q4,Entertainment,Swipe,267.68,4.02,75
3161,528,Silver,Q1,Grocery,Swipe,414.68,6.22,75
3162,145,Gold,Q4,Bills,Chip,489.47,7.34,120
3163,208,Silver,Q3,Entertainment,Swipe,235.22,3.53,75
3164,531,Blue,Q1,Grocery,Swipe,67.47,1.01,50
3165,376,Blue,Q4,Fuel,Swipe,660.69,9.91,50
3166,504,Gold,Q4,Travel,Chip,15.71,0.24,120
3167,904,Blue,Q3,Travel,Chip,172.86,2.59,50
3168,166,Silver,Q2,Fuel,Swipe,204.28,3.06,75
3169,550,Silver,Q2,Food,Swipe,25.72,0.39,75
3170,181,Blue,Q2,Travel,Swipe,214.04,3.21,50
3171,861,Blue,Q3,Grocery,Chip,77.77,1.17,50
3172,617,Blue,Q4,Fuel,Swipe,186.13,2.79,50
3173,612,Gold,Q1,Food,Swipe,164.73,2.47,120
3174,602,Blue,Q3,Entertainment,Chip,406.27,6.09,50
3175,927,Gold,Q2,Entertainment,Swipe,350.28,5.25,120
3176,812,Blue,Q2,Grocery,Swipe,113.97,1.71,50
3177,444,Platinum,Q1,Grocery,Swipe,103.04,1.55,200
3178,332,Blue,Q3,Grocery,Swipe,446.78,6.7,50
3179,503,Blue,Q2,Travel,Swipe,122.24,1.83,50
3180,913,Gold,Q3,Grocery,Swipe,224.23,3.36,120
3181,79,Gold,Q4,Fuel,Online,199.33,2.99,120
3182,585,Blue,Q3,Fuel,Swipe,528.62,7.93,50
3183,935,Silver,Q4,Food,Swipe,644.0,9.66,75
3184,938,Gold,Q1,Fuel,Swipe,117.81,1.77,120
3185,688,Blue,Q4,Travel,Swipe,316.32,4.74,50
3186,396,Blue,Q4,Entertainment,Chip,529.44,7.94,50
3187,608,Gold,Q1,Food,Chip,154.19,2.31,120
3188,857,Blue,Q2,Fuel,Online,493.1,7.4,50
3189,103,Blue,Q1,Grocery,Swipe,250.19,3.75,50
3190,402,Silver,Q3,Fuel,Swipe,241.59,3.62,75
3191,975,Blue,Q1,Bills,Swipe,464.25,6.96,50
3192,224,Blue,Q3,Food,Swipe,1340.81,20.11,50
3193,518,Platinum,Q2,Travel,Swipe,109.24,1.64,200
3194,634,Blue,Q3,Fuel,Chip,462.29,6.93,50
3195,236,Gold,Q1,Fuel,Swipe,395.01,5.93,120
3196,427,Gold,Q1,Travel,Chip,103.79,1.56,120
3197,116,Blue,Q2,Entertainment,Swipe,75.41,1.13,50
3198,163,Blue,Q1,Grocery,Chip,108.51,1.63,50
3199,226,Blue,Q2,Grocery,Swipe,220.84,3.31,50
3200,230,Blue,Q2,Entertainment,Swipe,624.66,9.37,50
3201,182,Silver,Q1,Entertainment,Chip,228.89,3.43,75
3202,249,Silver,Q4,Bills,Swipe,84.8,1.27,75
3203,318,Blue,Q3,Travel,Chip,214.05,3.21,50
3204,965,Blue,Q4,Food,Swipe,555.44,8.33,50
3205,210,Blue,Q2,Grocery,Chip,372.85,5.59,50
3206,656,Blue,Q3,Entertainment,Chip,297.78,4.47,50
3207,392,Blue,Q4,Entertainment,Swipe,87.41,1.31,50
3208,857,Blue,Q1,Travel,Swipe,234.59,3.52,50
3209,96,Silver,Q4,Food,Swipe,461.59,6.92,75
3210,894,Blue,Q3,Entertainment,Swipe,154.03,2.31,50
3211,858,Blue,Q3,Bills,Swipe,86.31,1.29,50
3212,756,Silver,Q3,Food,Swipe,546.16,8.19,75
3213,86,Blue,Q3,Bills,Swipe,940.92,14.11,50
3214,415,Blue,Q4,Fuel,Online,213.55,3.2,50
3215,394,Blue,Q1,Grocery,Swipe,471.78,7.08,50
3216,696,Blue,Q1,Entertainment,Chip,395.16,5.93,50
3217,633,Blue,Q3,Food,Swipe,330.65,4.96,50
3218,844,Gold,Q1,Bills,Chip,249.56,3.74,120
3219,501,Blue,Q4,Grocery,Swipe,311.1,4.67,50
3220,604,Platinum,Q1,Grocery,Swipe,493.55,7.4,200
3221,582,Blue,Q2,Entertainment,Chip,307.7,4.62,50
3222,916,Blue,Q1,Grocery,Online,566.4,8.5,50
3223,133,Blue,Q3,Entertainment,Swipe,229.19,3.44,50
3224,791,Blue,Q1,Fuel,Online,371.15,5.57,50
3225,649,Blue,Q1,Entertainment,Chip,427.33,6.41,50
3226,314,Blue,Q1,Travel,Online,1.86,0.03,50
3227,699,Blue,Q1,Bills,Swipe,334.08,5.01,50
3228,221,Blue,Q2,Travel,Online,354.83,5.32,50
3229,976,Blue,Q4,Grocery,Chip,253.94,3.81,50
3230,438,Blue,Q3,Grocery,Swipe,323.58,4.85,50
3231,46,Blue,Q3,Grocery,Swipe,284.91,4.27,50
3232,790,Silver,Q1,Entertainment,Swipe,365.87,5.49,75
3233,192,Gold,Q4,Food,Swipe,415.04,6.23,120
3234,520,Blue,Q1,Entertainment,Chip,722.78,10.84,50
3235,379,Blue,Q2,Bills,Chip,106.19,1.59,50
3236,788,Blue,Q4,Entertainment,Chip,123.81,1.86,50
3237,691,Gold,Q4,Grocery,Swipe,745.57,11.18,120
3238,334,Blue,Q4,Fuel,Swipe,525.23,7.88,50
3239,39,Silver,Q4,Bills,Swipe,365.58,5.48,75
3240,293,Blue,Q1,Travel,Chip,55.46,0.83,50
3241,690,Blue,Q2,Fuel,Swipe,123.66,1.85,50
3242,162,Blue,Q4,Bills,Swipe,210.98,3.16,50
3243,331,Blue,Q3,Bills,Swipe,339.99,5.1,50
3244,886,Gold,Q3,Grocery,Swipe,72.74,1.09,120
3245,104,Blue,Q2,Travel,Swipe,453.17,6.8,50
3246,161,Blue,Q3,Entertainment,Swipe,360.98,5.41,50
3247,799,Blue,Q1,Travel,Online,260.32,3.9,50
3248,635,Silver,Q1,Grocery,Swipe,124.8,1.87,75
3249,54,Blue,Q2,Grocery,Chip,79.74,1.2,50
3250,940,Blue,Q4,Grocery,Swipe,223.43,3.35,50
3251,34,Blue,Q3,Fuel,Chip,304.73,4.57,50
3252,242,Blue,Q3,Travel,Swipe,388.9,5.83,50
3253,967,Silver,Q2,Travel,Chip,221.81,3.33,75
3254,890,Blue,Q2,Bills,Chip,324.31,4.86,50
3255,113,Blue,Q3,Food,Swipe,347.59,5.21,50
3256,318,Blue,Q4,Entertainment,Chip,121.99,1.83,50
3257,23,Gold,Q2,Grocery,Swipe,411.45,6.17,120
3258,558,Blue,Q1,Travel,Chip,387.86,5.82,50
3259,824,Blue,Q3,Travel,Swipe,476.01,7.14,50
3260,647,Gold,Q2,Bills,Chip,211.8,3.18,120
3261,118,Blue,Q2,Entertainment,Chip,553.81,8.31,50
3262,985,Platinum,Q2,Food,Swipe,165.67,2.49,200
3263,701,Blue,Q3,Food,Swipe,532.37,7.99,50
3264,643,Blue,Q1,Grocery,Chip,132.43,1.99,50
3265,934,Silver,Q1,Food,Chip,542.5,8.14,75
3266,212,Gold,Q3,Food,Online,238.84,3.58,120
3267,418,Blue,Q2,Entertainment,Swipe,146.61,2.2,50
3268,113,Gold,Q3,Entertainment,Swipe,386.94,5.8,120
3269,44,Blue,Q3,Grocery,Swipe,592.58,8.89,50
3270,128,Gold,Q2,Travel,Swipe,366.34,5.5,120
3271,876,Blue,Q3,Bills,Swipe,253.12,3.8,50
3272,158,Blue,Q4,Grocery,Swipe,192.85,2.89,50
3273,785,Gold,Q1,Fuel,Swipe,162.88,2.44,120
3274,827,Gold,Q4,Food,Swipe,142.88,2.14,120
3275,394,Blue,Q4,Bills,Swipe,56.19,0.84,50
3276,867,Blue,Q4,Travel,Chip,163.54,2.45,50
3277,852,Blue,Q3,Travel,Swipe,171.84,2.58,50
3278,512,Blue,Q2,Entertainment,Swipe,410.13,6.15,50
3279,914,Blue,Q3,Fuel,Swipe,160.56,2.41,50
3280,45,Blue,Q1,Travel,Swipe,457.58,6.86,50
3281,108,Blue,Q3,Fuel,Chip,434.3,6.51,50
3282,219,Silver,Q3,Food,Swipe,91.75,1.38,75
3283,443,Blue,Q3,Entertainment,Chip,831.03,12.47,50
3284,830,Blue,Q3,Bills,Swipe,77.43,1.16,50
3285,315,Blue,Q4,Entertainment,Chip,1016.79,15.25,50
3286,177,Silver,Q2,Food,Swipe,305.31,4.58,75
3287,228,Blue,Q1,Travel,Swipe,107.12,1.61,50
3288,703,Blue,Q1,Fuel,Chip,47.53,0.71,50
3289,983,Silver,Q1,Food,Swipe,394.42,5.92,75
3290,672,Gold,Q3,Travel,Chip,101.35,1.52,120
3291,906,Silver,Q1,Grocery,Swipe,814.38,12.22,75
3292,267,Gold,Q4,Fuel,Chip,266.2,3.99,120
3293,870,Silver,Q2,Food,Chip,270.42,4.06,75
3294,838,Silver,Q3,Bills,Online,597.62,8.96,75
3295,379,Blue,Q3,Bills,Swipe,160.78,2.41,50
3296,489,Blue,Q4,Travel,Swipe,504.83,7.57,50
3297,702,Blue,Q1,Travel,Online,643.33,9.65,50
3298,687,Blue,Q3,Bills,Chip,133.56,2.0,50
3299,290,Blue,Q3,Grocery,Swipe,359.03,5.39,50
3300,996,Blue,Q4,Entertainment,Swipe,339.86,5.1,50
3301,357,Silver,Q4,Bills,Swipe,564.15,8.46,75
3302,657,Blue,Q1,Travel,Online,134.58,2.02,50
3303,744,Blue,Q2,Travel,Swipe,81.53,1.22,50
3304,872,Platinum,Q2,Grocery,Swipe,212.36,3.19,200
3305,950,Blue,Q1,Bills,Chip,641.62,9.62,50
3306,204,Blue,Q2,Grocery,Chip,63.25,0.95,50
3307,213,Blue,Q4,Bills,Chip,334.96,5.02,50
3308,552,Gold,Q4,Entertainment,Swipe,394.71,5.92,120
3309,787,Blue,Q4,Food,Swipe,288.69,4.33,50
3310,323,Silver,Q2,Bills,Online,574.29,8.61,75
3311,594,Blue,Q2,Food,Chip,192.33,2.88,50
3312,181,Blue,Q3,Bills,Chip,187.89,2.82,50
3313,499,Blue,Q3,Entertainment,Chip,370.5,5.56,50
3314,320,Silver,Q3,Travel,Swipe,159.13,2.39,75
3315,83,Gold,Q2,Food,Chip,420.03,6.3,120
3316,303,Silver,Q3,Grocery,Swipe,151.89,2.28,75
3317,262,Silver,Q4,Bills,Swipe,93.54,1.4,75
3318,784,Blue,Q2,Travel,Chip,456.75,6.85,50
3319,200,Silver,Q1,Bills,Swipe,143.99,2.16,75
3320,240,Blue,Q2,Grocery,Swipe,693.37,10.4,50
3321,914,Silver,Q3,Entertainment,Swipe,284.71,4.27,75
3322,692,Blue,Q2,Fuel,Swipe,112.01,1.68,50
3323,944,Blue,Q3,Bills,Chip,340.23,5.1,50
3324,683,Blue,Q3,Grocery,Chip,107.07,1.61,50
3325,295,Blue,Q1,Fuel,Swipe,51.36,0.77,50
3326,512,Blue,Q1,Bills,Swipe,252.11,3.78,50
3327,689,Silver,Q4,Food,Swipe,153.84,2.31,75
